transaction_id,amount,merchant_category,transaction_time,hour,day_of_week,user_country,merchant_country,device_id,ip_address,payment_method,card_present,is_fraud
0e2cede5-0dbc-43af-b2e2-08c317680afc,39.62,pharmacy,2024-10-28T19:32:10.004578,19,0,FR,US,aec69ee9-a81c-408d-9933-8be32df833d7,84.132.4.134,crypto,False,True
13974083-c4af-4ada-b29b-39e0c751dc04,5.1,gas_station,2025-02-15T02:19:15.950496,2,5,CA,RO,595cd7f7-c38a-450a-9ef8-e7de4e01e1e0,166.253.160.79,debit_card,False,True
f0170541-1095-4f17-ab34-9a94d117a91a,3.75,pharmacy,2024-12-16T01:51:29.129969,1,0,US,US,a8551a88-2f54-4d1a-a8d5-99cd9d2644db,198.207.70.239,paypal,False,False
00733aa9-fb49-4f0c-9977-252dd577fd14,143.24,pharmacy,2024-09-14T15:18:40.895420,15,5,CA,CN,aef1caf2-b980-4e74-86e2-320533e9bbba,182.197.86.220,credit_card,False,True
aa1ca0ab-dfd1-4781-9307-cf436b964dd9,522.72,gas_station,2025-04-13T18:04:59.508944,18,6,UK,RU,6a5e1fae-cd7b-4dd1-bf06-212f7a48bc42,47.77.16.219,credit_card,False,True
53a61e6b-00a3-4de0-ae62-4911ab50391b,98.55,adult_entertainment,2025-07-13T17:20:38.866093,17,6,CA,US,c5baef1a-23b5-4ce6-a192-49134918e37b,159.170.247.114,paypal,True,False
f30f6431-f49e-49f4-9a07-8823287437cb,10.3,pharmacy,2025-06-01T01:50:00.587047,1,6,CA,US,532b9a68-21fe-428f-8593-8b5a9ae24d11,164.46.156.154,debit_card,False,False
46efcfe3-fe7b-4830-a690-e4970317485b,5.59,gas_station,2024-12-21T04:15:00.929774,4,5,US,RU,6241cd8f-b93c-4cd5-aadc-b9c35a9b3a38,49.216.29.138,crypto,True,True
d64acb92-e034-4fd3-9c18-c454e2e0f571,28.66,utility,2025-06-17T04:17:20.092307,4,1,US,US,9894e94f-1fcf-4294-8b7f-e6f299d748ea,101.111.147.185,debit_card,False,False
45acc533-3531-4e4f-b33a-21ee10ab64ab,2.45,utility,2024-09-16T04:45:10.707314,4,0,CA,US,80eb6a40-03f9-431c-908a-16795a7c0c66,162.59.1.176,credit_card,False,True
a91d2cdc-8ad7-4276-a568-5875ec00f7f7,10.96,grocery,2024-08-27T01:21:54.766391,1,1,UK,RO,4791f954-5f98-4e7c-8286-645ea9c2d46d,195.4.27.188,credit_card,True,False
4770c72c-222c-46d7-9e03-c03667ee3437,8.97,pharmacy,2024-11-19T01:33:01.394234,1,1,FR,CN,335c6b6b-cc6c-4cd3-af23-3570ff30a641,69.94.130.171,credit_card,False,True
53fe42cc-7107-4640-b9a5-588f063792ff,68.04,cash_advance,2024-12-25T17:58:23.794390,17,2,CA,RO,dc97e046-2485-4d3e-bcf3-21671499af61,200.237.232.88,crypto,False,True
3a697164-a464-45ce-b5d3-8741f785cef0,27.47,gas_station,2025-05-30T05:24:54.748122,5,4,US,RU,f1461457-f2fe-472b-9b8e-e05166714426,144.57.33.160,debit_card,False,True
fcefce87-5bc9-459e-92a4-347ace97d11c,1.17,adult_entertainment,2024-08-15T07:26:38.550773,7,3,US,US,0f4e4dfe-e04d-412c-8444-3dd210837523,203.164.137.107,credit_card,False,True
bc28d795-f4d2-4ba9-ab90-dc6b79059049,6.86,pharmacy,2025-05-19T14:53:33.231294,14,0,US,US,8557a50c-35ab-4335-8ee7-b096062d4a25,183.3.242.72,credit_card,False,False
62170948-4614-473a-a3c1-13059f590a4d,12.32,gas_station,2025-03-21T07:09:00.082801,7,4,US,CN,dba67aba-a672-431f-8b23-ac2000cdf881,63.170.147.94,crypto,False,True
30cfe21e-dc9c-48c1-8028-419e12372934,11.36,cash_advance,2025-04-13T05:21:02.494466,5,6,US,US,4372e332-d345-4045-be3c-80bce44c596f,199.65.158.60,credit_card,False,False
b7a3457d-dfbd-43bd-973a-a18604f33947,56.73,cash_advance,2025-06-03T08:22:24.106424,8,1,CA,US,a7a7c2fc-42aa-4363-b60c-00b3b5672900,89.179.111.134,credit_card,False,True
55ab6f2a-73d1-443b-b108-d6cd9bbd62b2,22.32,cryptocurrency,2024-08-19T09:00:41.994713,9,0,US,US,3b1fdf1d-6eb0-4f4e-b475-3c2e9a4fde24,170.3.41.37,debit_card,False,False
fa582584-2922-4806-85ed-15fde27b5404,24.63,utility,2025-02-03T18:51:13.560631,18,0,UK,US,f5b839a4-2123-417f-a7dc-c9f02673ac15,79.132.107.112,debit_card,True,False
6be7a14e-03a0-4e3d-ace4-9a37cf0b1ebd,19.35,grocery,2025-01-02T22:11:00.561241,22,3,FR,US,8b17bb16-e85e-460f-ae95-2398307cbf01,179.148.206.204,debit_card,False,False
d6226a21-d2e6-40f5-919a-bee141de028e,19.02,gas_station,2024-11-19T23:38:42.834996,23,1,UK,US,d7e294ec-1f12-42cd-8a13-c25d45c43c1c,14.141.170.104,credit_card,True,False
0aa13af9-4daf-44cd-8622-4a7dc3c4ae3a,15.92,utility,2025-05-15T21:49:10.477909,21,3,US,US,6784f9f8-e68e-4a51-ab76-a497f249ad7e,196.196.56.50,paypal,True,False
6b623c32-6e25-48a4-90f6-7d0c0196df1f,212.88,gas_station,2025-03-13T18:06:05.083844,18,3,US,RO,2c56cd54-4151-49ec-8660-63b352f23793,118.82.249.159,debit_card,False,True
c9c5385c-8996-4f72-9489-de3057e9593c,73.27,cash_advance,2025-04-01T17:52:22.321053,17,1,CA,US,ac57b5b4-fcbe-42cc-ad50-e133d1bb00cd,90.77.211.67,credit_card,True,False
e163dd11-a47c-48c2-b534-ac61cb54c598,842.44,gas_station,2025-04-08T03:31:41.737373,3,1,FR,US,c2e59241-1a69-4287-9dd3-2ce653d02eae,175.61.245.20,credit_card,False,True
d51a343f-60f7-44df-8fc9-954fe2bfa679,3.08,pharmacy,2024-12-29T17:24:59.642472,17,6,UK,US,96609ede-a92f-46cf-a054-2fd6a0faea42,39.111.145.84,credit_card,False,False
653df4c7-ba44-4e55-9960-025493819d1a,180.58,pharmacy,2024-12-02T09:12:53.174426,9,0,US,US,6ce6418a-304a-4db9-b98e-f2e6ddc62fc8,57.74.41.196,debit_card,False,False
57fa7dc1-1a41-4e07-b44d-8d9d990c859d,0.94,pharmacy,2024-09-10T14:32:06.619714,14,1,US,US,5176def6-d010-4b7a-9b94-0f908c44fc54,65.76.120.171,paypal,True,False
30f3575c-4f8b-47d9-a771-578daddbd882,1.47,pharmacy,2025-02-23T23:56:04.771793,23,6,CA,US,c0bafb13-1382-4eb2-ac57-9f5a92c3a161,192.20.122.185,debit_card,False,True
7211a66e-7575-40ac-ab16-29ab4f101bea,2.73,gas_station,2025-07-02T01:39:42.312248,1,2,US,US,23965fcd-d9e9-4926-9383-cef673217bd3,33.134.226.168,credit_card,False,False
3c0064d0-2544-458b-a6e4-e193471270cc,66.33,grocery,2025-01-01T14:45:27.288835,14,2,US,US,129ba6a1-dc6c-4f21-a599-dc3344d9703a,174.191.188.104,credit_card,False,False
f101830c-25c3-44ff-af99-db5e6f31265c,5.28,pharmacy,2025-03-05T11:02:01.377331,11,2,US,US,d5674287-fb95-43bf-9c06-94049e89f530,192.156.135.200,credit_card,False,False
6b461091-b0de-477b-88aa-bf82a64e2c53,55.16,utility,2024-12-24T09:32:55.019331,9,1,US,US,8a38a4e3-f7ae-4920-9fda-2c3af8b45dd5,82.150.241.161,credit_card,False,False
ca923d95-d826-49f9-9f52-27baa37a6e77,32.93,grocery,2025-04-09T03:18:04.077301,3,2,UK,RO,af3472d6-f6b9-4f81-899e-1a6bd912a6b6,68.229.219.68,credit_card,False,True
891cb688-c6d4-4f01-beef-d89ff790b372,5.54,gas_station,2025-07-02T18:10:53.773102,18,2,US,US,932d21c6-d378-466f-af23-9de27f1dd2f9,75.206.34.237,paypal,False,False
9bfb1356-f05a-4094-8c52-0e7695f5ff66,98.68,grocery,2025-05-16T19:17:20.250567,19,4,US,RU,c604199d-a484-4b60-a17b-4555bc15ef8e,159.66.194.29,credit_card,False,False
518865b7-1f51-449c-899c-8b7da75db478,7.03,utility,2024-10-27T01:18:28.931752,1,6,FR,US,11a412c4-9027-43d3-9ef3-040c6e121b06,200.24.31.201,crypto,True,True
0f0da600-9a81-46bc-a72c-8b61227212ae,10.83,utility,2024-11-08T04:25:40.085303,4,4,US,US,d7ffb8ab-3e0d-4f7a-b87e-03ee960bb69e,17.41.230.96,credit_card,False,False
29d44aa4-cb5a-4920-a652-880f1102684e,85.68,utility,2025-05-11T14:14:09.015165,14,6,US,US,4176afd8-036b-4d2f-a592-0c3df167cb22,213.204.205.101,credit_card,False,False
c2d266cc-ff75-46a2-8ca9-961622191d3b,192.18,gas_station,2024-10-13T11:14:22.808765,11,6,US,US,a24c9427-cdbf-445a-8486-07bff78d4a03,184.7.247.175,credit_card,False,False
e582efab-8464-46d8-af33-cf43ad45fe4e,8.23,utility,2025-06-12T16:14:51.868104,16,3,US,US,c9992f39-18cf-4e62-89d4-e118c1260122,8.110.79.18,paypal,False,False
518f34b9-a018-4b5d-920d-63fc8173a732,67.92,gas_station,2024-12-09T06:55:55.048748,6,0,UK,US,a298fdb5-315e-49c3-9be0-df4d60c6211c,172.165.135.84,debit_card,False,True
134e5eee-829c-4754-8091-9f02368274cc,10.0,grocery,2024-09-13T00:50:18.525651,0,4,US,NG,be3b5731-341e-4ee8-862f-06a4751dd524,98.124.195.66,credit_card,False,True
d661c3ca-0bd6-4edf-b8b3-7206e4afae97,39.38,pharmacy,2025-05-30T20:46:04.282696,20,4,US,RO,e8e2854f-6cc0-4431-8d43-c04a3f75d223,99.180.162.229,paypal,False,True
2c6986b6-d54e-4e11-8c09-73394bf88eed,235.94,utility,2024-11-29T08:53:10.839978,8,4,FR,RO,484cdb3d-580c-4eb0-89d9-00dbce0bb1ba,22.48.226.18,credit_card,False,False
b26283b1-7198-4781-ba8f-b0249971eed0,10.44,grocery,2024-10-10T05:44:35.159660,5,3,US,US,97062cb1-77b7-4910-baa4-3200930c19d3,221.25.70.66,debit_card,False,False
36feafbb-52ed-45d3-96ed-02192f1fba44,1.62,gas_station,2024-12-29T21:17:36.944144,21,6,US,CN,88437f12-b675-4345-b866-f5916ca409c8,187.103.200.159,credit_card,False,True
ffaef765-9f59-46a8-82ae-c8e308476b6b,26.49,grocery,2025-05-26T17:14:20.141004,17,0,US,US,d820375c-9199-4dbe-9e3e-8c15d6496458,32.36.112.51,credit_card,False,False
639f380c-48a1-4612-9cbc-2ad93ed56e71,2.65,grocery,2024-09-26T11:01:37.849132,11,3,FR,CN,4fb37364-3ae0-45c4-a1e2-68c9298b5ec1,45.86.13.112,credit_card,False,True
0c73a7d8-9a67-4929-9309-c379a140171a,15.22,pharmacy,2025-01-05T01:59:05.223900,1,6,US,US,357f0f52-049d-444d-9294-62cc167cb6c1,211.80.3.142,credit_card,True,False
29dc2ec8-a045-4937-9fa5-1809bd58b341,7.05,cash_advance,2024-10-06T12:24:17.006315,12,6,US,NG,8c36d6ef-3b0a-4ce1-b870-93599b59aa36,20.68.215.209,debit_card,True,False
bc7d4d1a-38b1-4d9f-b39a-576e1bcf4621,33.55,pharmacy,2025-03-12T17:12:13.571106,17,2,US,US,e3ef44aa-0855-44b1-a176-a3ae76bcac33,32.54.117.3,credit_card,False,False
ea97fbb9-2f16-4139-ae30-f045e0643755,2428.35,pharmacy,2025-03-05T10:13:14.770757,10,2,US,US,3c4933e0-8948-43dc-9e99-1cb46dca7d45,188.59.3.34,credit_card,True,True
4f87af9c-3eef-4957-8660-92c79ba77855,25.75,grocery,2024-09-16T12:23:20.853749,12,0,US,NG,284ddc69-f399-4768-854a-033648261560,190.122.50.15,credit_card,False,True
a79af79c-ba92-4ba2-a458-c5accd763d47,6.05,grocery,2025-06-01T10:18:06.407382,10,6,US,RU,3e07ae22-b473-4543-bc9c-4dc2c4f049ed,15.53.184.38,paypal,True,False
1bf57455-53a7-4740-9521-662f8375adae,167.02,pharmacy,2024-08-07T14:21:17.164349,14,2,US,US,5da5a268-33ec-4ee2-ac76-5c325fb75f35,192.13.74.51,credit_card,False,False
89df8b60-f32b-4698-a470-dc460c0e9286,1.91,cryptocurrency,2024-12-06T04:53:15.039704,4,4,US,US,b2d0befc-d6ef-4298-96b7-aa31f7b35524,42.25.124.98,credit_card,True,True
d040fb0c-e737-4e03-8d76-b7781283f620,55.34,grocery,2025-06-23T19:46:59.437208,19,0,UK,US,c0844923-d8e5-4329-ba2b-ccc17b17779f,182.138.52.141,credit_card,True,False
d546d14c-9c29-48c2-8db2-46198c8ef569,4.81,grocery,2024-10-28T16:17:18.758746,16,0,US,RU,ef6fe5ef-985d-4084-b9bf-c940aeadcce6,73.196.73.49,credit_card,False,False
8406dc33-0cfa-4964-841e-65a0186fcbde,8.39,gas_station,2024-09-15T04:17:59.905649,4,6,US,US,38519187-86f0-4858-a175-8ca6bdf1459f,168.240.226.204,credit_card,False,False
5e991ef9-01c1-41ea-bad7-0fce2b2b49df,42.12,online_gaming,2025-06-19T06:25:42.291658,6,3,US,US,ae30d75b-0730-4062-bb1a-553901ce619f,186.160.123.171,credit_card,False,False
d18841fd-7bf4-4dd4-b3bd-4f1876052fd1,2.4,grocery,2024-10-21T15:15:25.582891,15,0,US,US,41f9d08b-3f34-4af9-9218-e25a5c615c9c,205.129.64.124,credit_card,True,False
a77654d8-1f22-4c01-84db-47e41e49772c,52.51,cryptocurrency,2025-01-28T09:01:51.588638,9,1,CA,US,9934eb4b-9035-45a8-aa4d-599ae2b20b4a,45.218.95.68,credit_card,False,True
4015e720-09b9-433d-af5f-c3d674a88974,3.0,grocery,2025-04-19T13:09:44.449780,13,5,UK,CN,e6490426-bfd7-4fe9-85ce-c808bd76397b,117.178.184.102,credit_card,False,False
79d0fa24-9473-4669-89b4-c8523a76d9f6,32.92,pharmacy,2025-01-08T21:49:17.744061,21,2,FR,NG,bde4ecde-e657-4df3-a25d-5576e8d4ad63,123.235.112.85,debit_card,False,False
4cc64e4c-ab28-4a81-bb2b-021c138fcf77,2080.47,grocery,2024-08-12T19:12:16.553196,19,0,US,RO,93fc7437-8ca6-443b-9c2c-0ce7e34b3ea5,56.42.47.230,credit_card,False,True
377c76f8-eea9-4adc-bf7b-10e06e4b3620,13.57,grocery,2025-06-03T02:39:26.607100,2,1,US,US,5c89bf79-7368-41e6-8ca2-3d5cae3b18c6,142.101.58.98,debit_card,False,False
4139e949-acb1-4024-89b5-daee9355ca8b,2.34,utility,2025-05-16T08:41:32.041320,8,4,UK,US,61734859-e72e-4dd6-853c-3c59c5326355,63.160.37.10,debit_card,False,True
a84f6b17-5f56-49e4-81da-5fb61a53f84a,0.69,gas_station,2025-06-07T09:43:25.903347,9,5,US,CN,d0309a10-aecb-48e6-b315-68631b3501b5,77.30.197.136,credit_card,True,False
53696fcb-c855-4c05-bb32-bddd8afeb437,5.69,grocery,2024-10-20T09:58:08.325251,9,6,US,RO,04aa3529-c864-4ab6-ad5e-4750cd2422af,121.6.142.39,paypal,False,False
5c5cf78b-87ef-4180-a92c-759e09d69e33,29.94,utility,2024-08-28T11:00:11.383745,11,2,US,US,b0859648-4b4b-4478-8bef-e01ad9ed8cda,104.71.218.82,credit_card,False,False
8761c6f8-7f6a-4374-970d-cb38a629c899,36.01,cryptocurrency,2024-10-04T22:57:57.037573,22,4,US,RO,090e0841-cf45-4048-aeaa-92d25f59d9e6,5.134.97.140,credit_card,False,True
d939ccda-a976-4fdb-91f8-8c81955833ff,19.03,utility,2025-03-03T08:34:36.125768,8,0,US,US,25dbb9f2-90fe-4693-8cf0-aa7c2d711f7f,199.249.156.5,paypal,True,False
d49be8d3-5304-49cf-9785-886b51204c96,25.03,pharmacy,2025-02-04T18:00:23.896734,18,1,US,US,ad7a2945-3740-489c-a1a8-2773bf0a092c,55.35.214.109,debit_card,True,False
bd8a3949-2ab4-4703-b600-084926163c1d,109.87,gas_station,2025-05-16T15:55:53.923497,15,4,CA,RO,3d6457ec-01d4-4890-b1df-eafe14a28801,131.185.168.47,credit_card,False,False
3c34464e-af17-491d-bf41-7179c40648af,2.1,gas_station,2025-06-19T11:01:55.203938,11,3,US,US,88c51f53-511f-4bfe-966e-643f2bfff814,58.139.162.36,credit_card,False,False
e648cee6-f80e-4d86-8d53-b31facd6a838,5.46,cryptocurrency,2024-12-18T02:33:13.143276,2,2,US,US,11f2e8ca-471a-4b38-8a60-6b1033aca377,83.179.73.101,credit_card,True,False
6748639f-6176-4a77-80fc-2c904dff72d7,55.13,grocery,2024-08-13T20:23:07.339975,20,1,FR,US,da27608f-94a2-415c-b6f0-85848879684a,117.69.185.179,credit_card,True,False
f86c345e-616d-4ded-8375-8c03af659e68,167.6,grocery,2025-06-30T14:22:02.323501,14,0,US,CN,b7ec7d3a-92cb-40ec-b584-4146d2c74631,8.141.210.187,paypal,False,False
79c90371-b1e3-47d3-81fc-45a36cb90146,93.38,pharmacy,2024-10-10T23:41:44.116002,23,3,DE,US,cca66bc3-e1d7-4bdb-b040-7734b6226619,20.5.148.98,credit_card,True,False
02e3a23d-5f91-46d4-9d35-52a2ee4f54b5,4.41,pharmacy,2025-04-04T15:22:55.552328,15,4,US,US,7fb7ca5c-ec80-47ca-a98a-7f9cc1a8035f,154.195.16.37,debit_card,True,False
78def654-77ca-43d9-9225-b18a6391e328,4.71,online_gaming,2024-08-01T21:50:30.228936,21,3,US,US,dd1995cf-83ff-479f-90be-fdfcf69f817e,199.170.189.222,credit_card,False,True
580aa39f-cfa9-4cec-9f81-46f5ff18ef56,0.41,utility,2024-10-05T08:53:53.919392,8,5,UK,US,d8b1adce-4ef1-48ea-88cb-df3319278434,113.78.25.34,credit_card,True,False
f7e404c4-9a8b-4a9f-9200-aa69dcca006b,105.96,utility,2024-09-27T04:45:31.678990,4,4,UK,US,e07182e7-46b4-4930-8d79-0df00fdb7d58,13.195.61.255,credit_card,True,False
57893fb9-5e26-4591-86de-ab97e89787c9,31.14,pharmacy,2024-10-12T11:44:23.873942,11,5,US,US,80a96b1b-7b33-4737-b298-a355ef260658,214.106.97.42,debit_card,False,False
e30d48ec-f03e-4e6f-8c31-d1adb9f22d67,396.4,grocery,2024-08-01T04:53:26.228109,4,3,US,NG,83aa3ba8-2429-49b1-ba22-a3f6aeb53cb7,113.115.252.49,credit_card,True,False
41031d03-f9aa-4514-835c-125fc5a8cd8d,4.68,online_gaming,2025-01-27T14:54:25.322385,14,0,CA,US,09a3c318-971a-4b46-9896-2c1a02120d5d,54.166.146.84,credit_card,False,True
a4c3ed0f-f6cc-4776-bd57-9353be4dae6e,26.12,grocery,2024-08-08T23:40:21.321868,23,3,US,US,ab39ea0c-da63-4b39-9e34-76ebe8883058,219.102.164.219,credit_card,False,False
fa6408a3-90eb-486c-9829-b8b1363b27e9,665.92,adult_entertainment,2025-06-26T12:48:31.316575,12,3,US,US,e4ca178f-1584-4895-a6b0-8256d8d484a1,85.240.170.18,credit_card,False,True
93d93863-78b9-4a5c-b0a0-968c2276af11,39.28,utility,2025-01-25T03:58:17.834352,3,5,US,US,c5014f47-6047-4ed3-9607-8dba573fe43a,170.192.145.43,paypal,False,False
4ca9dfe1-91c5-4c64-93a4-513fa706c910,28.91,utility,2024-11-30T10:36:30.366224,10,5,US,US,e9b25165-12d1-444e-9faf-f5c950ae978a,14.187.230.105,credit_card,False,False
6dfcd2c4-b75c-4290-884a-5cef92c53572,2.18,utility,2025-05-26T13:16:35.087251,13,0,CA,RU,dbc1c9e1-3f72-40bf-83df-4dd4de333d12,144.141.124.113,credit_card,False,False
69d12105-d06e-412e-b5a8-fe43fae82568,49.91,utility,2025-01-16T18:40:52.134081,18,3,US,NG,f419f3c5-fd17-4f15-b395-3c0823b319d6,100.162.111.70,credit_card,False,False
8bac65e1-92ed-4c54-97dd-53ae680a20e2,12.84,pharmacy,2024-11-11T08:06:36.156425,8,0,US,NG,66d181a4-9f9a-4bbf-8941-dd39ec108dd3,187.75.48.242,credit_card,False,False
7224142c-62bd-4898-b7b9-619cca3a6489,3.22,gas_station,2025-01-01T12:57:41.604443,12,2,US,RO,b41761ca-a7e4-4f83-90f2-5b40849c27ca,4.56.246.129,debit_card,False,False
c56546c3-a7fc-42fd-b0cd-b7c2eebdfa8d,2.97,cryptocurrency,2025-03-28T01:44:22.652020,1,4,US,US,83ade715-8f3b-4a25-ad99-2dcededa9fec,79.37.96.177,debit_card,False,True
e837c962-b9e8-4947-9e78-e4f85eadbf20,10.23,grocery,2025-04-28T04:50:30.902231,4,0,US,US,b545914b-c4e7-4bbd-8c9e-b05fbdf76820,153.48.49.88,debit_card,True,False
ec935da8-246c-4505-b242-bdbe61116c13,2.26,pharmacy,2025-06-20T23:39:37.219348,23,4,US,US,4fe92b80-7245-4ec4-bbde-3f2f79a7336a,211.243.58.56,credit_card,True,False
f6b6a1f2-e6db-4c2c-805a-1fcf65ed8b7b,44.99,pharmacy,2024-08-10T09:48:45.660010,9,5,US,US,ed6f2c93-bca0-43a0-9907-1496ebeccf63,48.21.219.255,debit_card,True,False
33bf28ad-829b-43a9-836e-2afd07aae435,3.29,grocery,2024-08-27T13:11:53.286403,13,1,US,RO,45f604b2-a30f-4f1d-ad12-16ff4e403bab,12.1.183.186,paypal,False,False
67034dd4-2107-451b-ba9c-e169b0b4127a,7.33,cash_advance,2025-06-24T18:20:19.024478,18,1,DE,US,42118435-0b46-4237-b66f-682a88aeda10,102.94.177.178,credit_card,False,False
f9d95bff-bbf1-45e3-9974-b552bd2d0321,12.74,pharmacy,2025-02-11T14:33:30.436943,14,1,US,CN,d5990c5a-ac3f-45fc-9353-5b3feb58a273,116.92.139.217,debit_card,True,False
8a1fb51b-0a3b-4a04-ac07-59cbd497e242,34.87,adult_entertainment,2024-12-10T07:29:21.232397,7,1,US,RU,9c630828-29e4-4761-8d3a-29ca99b899b1,145.199.117.71,credit_card,False,True
42a9f417-c0fa-4b3f-be11-43420aaad0ed,83.1,online_gaming,2024-09-25T09:29:26.799602,9,2,DE,US,d40fdbfb-358e-415b-a0d0-279034875aac,13.66.8.24,credit_card,True,True
0a45576a-c974-4101-aa57-94f566d20082,1.53,grocery,2024-09-15T00:04:51.045815,0,6,CA,RO,504b7a12-1ad7-4faf-b7b2-e65fca808573,210.131.204.227,credit_card,False,True
14f9e53c-67ad-4ec3-84a2-24395ef95f1f,13.36,pharmacy,2025-03-13T05:45:32.341877,5,3,US,US,567c5e36-a7a1-41fb-940a-4bb569557b79,179.119.59.31,debit_card,False,False
969eb0ee-7926-400e-bff3-3469e3e4f1f6,56.65,utility,2024-08-22T22:08:02.759785,22,3,US,US,22354079-2d32-4be5-a3da-f7e5b4b15fb3,161.12.173.104,credit_card,True,False
0ca57ab5-2eb8-4b7c-8287-bb0fbdf049d3,24.12,pharmacy,2025-04-24T17:38:24.063192,17,3,US,US,fda1daf6-a8c4-4c9d-b069-392348bb92a2,119.195.238.52,credit_card,False,False
76c32603-c439-42c0-9558-74521a7f1a98,4.6,pharmacy,2025-04-26T13:26:45.774648,13,5,US,US,6b5dc95a-3336-4b88-a7ac-cb13fdb3a2d1,92.165.139.224,credit_card,False,False
3b102e68-daa8-4f46-ad13-a26d4e168f07,12.44,gas_station,2024-12-12T09:05:46.927114,9,3,US,NG,0ac0d6d3-fc59-4e5a-aa1c-c0d2d79c686c,64.130.83.152,credit_card,True,False
938eaf64-16d1-44ee-9898-a87e0a6073c2,133.34,grocery,2024-12-18T17:05:33.850715,17,2,DE,CN,4c2c8080-d8d0-48c9-ae46-c26998983f53,50.214.36.217,paypal,False,False
f95aea32-6ee9-48d8-b164-a398b281eaca,6.37,pharmacy,2025-03-20T13:39:57.836554,13,3,UK,US,65cb625f-5735-4549-af42-e81b39552332,68.196.78.99,paypal,True,False
f1cd390e-f554-4418-a63a-fe78e9e80d71,175.0,pharmacy,2024-10-09T11:28:54.941919,11,2,US,RO,965a3f9a-eb2c-4109-afdd-573a5b0cf3a2,200.17.142.37,crypto,False,True
33d75def-4ea3-4657-a389-54e148c098a1,96.38,online_gaming,2025-01-28T05:24:29.208578,5,1,US,CN,7a9bca8e-fb7b-428a-a4b4-5d50c80d9dd5,211.182.96.210,debit_card,False,True
9e2ca1aa-b0b2-49c1-94ac-c2b18abe8f25,566.98,utility,2025-05-25T05:36:23.792183,5,6,US,US,5385cb44-004e-42e3-9819-11044510bc95,21.79.134.173,paypal,False,True
c839227c-4922-4ab2-bdff-2ddd0d807c8f,9.34,gas_station,2025-07-28T13:12:51.581945,13,0,US,US,e3a0fa9b-8c13-4596-9d42-50581ef48003,10.171.190.106,credit_card,True,False
2bc262ad-36b6-4b5e-8434-2dbb5a678cd5,4.33,pharmacy,2025-01-06T14:06:40.077109,14,0,US,US,9c2e25c3-a706-4dd5-b7b8-4192ccb6fe90,89.109.195.124,debit_card,False,False
35459f19-3100-4710-b87f-b7c4fdb52716,8.07,pharmacy,2025-03-09T05:59:04.159764,5,6,US,RO,1b3f5b03-9bf1-410e-afdc-4177da9c24e7,21.218.156.113,credit_card,True,False
fd22abb6-e1cf-425f-8da9-6987294d33e9,136.57,gas_station,2024-09-01T06:08:10.650903,6,6,UK,US,2a688fad-0568-4269-914a-7b12eeb2a33f,51.253.21.37,credit_card,True,False
d6063ad7-507e-4802-a66c-b3400cb724a8,21.29,pharmacy,2024-08-05T23:42:31.032193,23,0,UK,US,9885ce9d-c99e-4ff1-bc46-5c7ac092359b,166.102.214.65,paypal,True,True
58e63b3e-69db-4cac-bf2b-27edb7a0f568,5.51,pharmacy,2025-07-26T15:07:33.649110,15,5,FR,RU,0b74f68f-03a0-426a-80f0-d59897738633,123.64.104.76,debit_card,True,False
d22860ab-4948-40d6-a665-208d1570e5b2,4.54,gas_station,2025-05-25T16:09:57.264577,16,6,US,US,0d1b025d-1320-45e9-b822-7df199af4f6a,196.174.141.161,credit_card,False,False
bddfe39e-7cb3-48c2-8ec4-f51427c68afc,272.67,grocery,2025-02-12T22:40:43.885097,22,2,CA,US,48c6959d-d090-4bcc-9fd7-99e9a6ba74fc,76.118.68.137,credit_card,False,False
1c0bb5d8-b75d-48e6-8f01-223cebc8b032,168.75,grocery,2024-08-08T23:32:28.165721,23,3,US,CN,462ba730-cb9a-4ab9-a09d-b568c63d9c19,7.243.241.172,debit_card,False,True
414e0ea5-87d9-4078-9a25-8eac8b0ac03a,26.0,pharmacy,2024-12-27T13:20:34.101979,13,4,US,CN,f03a6f58-2f77-436c-8e21-c7a4dc558d39,172.168.195.25,debit_card,False,False
21423df5-96ec-47fa-893d-83e36d7cc551,35.94,utility,2025-04-03T10:55:09.417950,10,3,US,US,e6593ef1-0e48-4a31-a993-ef02942dae38,75.207.115.91,debit_card,False,False
c99386b0-fb31-4da0-b1ed-91a0e805fc5b,213.87,cash_advance,2025-07-12T12:18:46.146958,12,5,US,US,942dbe75-c6ab-4331-aeab-38f0d4be9380,138.127.39.0,crypto,False,True
92e5f970-5947-4a59-8e7c-c7bc028b643f,4.15,pharmacy,2025-03-15T21:13:09.130956,21,5,DE,CN,3e0d7721-ba31-4d91-9c43-1f626a289076,138.13.216.234,credit_card,True,False
0dd8cdc2-1917-4a42-a905-a183d4edbc25,31.36,online_gaming,2024-08-17T03:57:32.684674,3,5,UK,US,6bb912be-cbdb-4058-bc13-1c82528fe499,222.206.193.186,credit_card,False,True
93666d89-26ff-4d0d-a57c-aaaf6daf9078,5.08,utility,2024-10-22T20:35:08.820325,20,1,UK,RO,da016002-39a7-4d2e-9408-08d9d2247ad7,201.170.158.156,paypal,True,False
6bba9f96-94db-4111-8578-932a7d11fbd3,40.43,grocery,2024-11-09T22:52:20.264905,22,5,US,US,cdee3276-9ac5-4b65-a55f-a8282792b062,112.170.63.223,credit_card,False,False
